0,0.41361003499785853
1,0.39068939564494587
2,0.36156405325080654
3,0.3292065888280846
4,0.30069247928002474
5,0.28167492465639243
6,0.27139632035772826
7,0.2661380477470364
8,0.26314059330874917
9,0.2610879078559991
10,0.2594684996350193
11,0.25809703749030954
12,0.25690121792910553
13,0.2558455546158608
14,0.2549071878819363
15,0.254068612115803
16,0.2533154082756339
17,0.25263538626554366
18,0.25201813489288216
19,0.251454712217577
20,0.25093740363721495
21,0.25045952448180125
22,0.25001525665918356
23,0.24959951272712358
24,0.24920782239611336
25,0.24883623746775319
26,0.2484812519622236
27,0.24813973478647336
28,0.24780887278068442
29,0.24748612237674228
30,0.24716916842559403
31,0.24685588901406522
32,0.24654432530710105
33,0.24623265562765667
34,0.24591917313106698
35,0.2456022665497397
36,0.24528040358232517
37,0.2449521165830228
38,0.24461599027449976
39,0.2442706512644424
40,0.2439147591929269
41,0.24354699937698945
42,0.24316607685103309
43,0.24277071172773124
44,0.24235963582431397
45,0.24193159051375862
46,0.24148532576949777
47,0.2410196003757202
48,0.24053318327301415
49,0.24002485600083842
50,0.23949341618399334
51,0.23893768198994728
52,0.23835649745781173
53,0.23774873856852186
54,0.23711331989036422
55,0.2364492015958759
56,0.2357553966073972
57,0.23503097759189556
58,0.23427508349444864
59,0.23348692527787418
60,0.2326657905277554
61,0.23181104659186758
62,0.23092214195473929
63,0.22999860560466634
64,0.2290400442330915
65,0.22804613721352252
66,0.22701662943472856
67,0.22595132220323336
68,0.22485006257255474
69,0.22371273158859445
70,0.22253923204873324
71,0.22132947644432127
72,0.22008337578309303
73,0.21880082996478878
74,0.21748172031052654
75,0.2161259047302803
76,0.2147332158638312
77,0.21330346236251907
78,0.21183643330691765
79,0.21033190559331824
80,0.20878965398133148
81,0.20720946338428511
82,0.20559114290777336
83,0.20393454110038578
84,0.2022395618718812
85,0.20050618055319896
86,0.19873445961370667
87,0.19692456360746097
88,0.1950767729856942
89,0.19319149648156514
90,0.19126928184075176
91,0.1893108247341388
92,0.18731697574423017
93,0.18528874536365986
94,0.18322730698192177
95,0.18113399786566725
96,0.17901031815975293
97,0.1768579279522648
98,0.17467864245883274
99,0.17247442539159563
100,0.1702473805879254
101,0.16799974198493267
102,0.16573386203886695
103,0.16345219870431577
104,0.16115730110657314
105,0.15885179406118505
106,0.15653836161653467
107,0.1542197298171556
108,0.15189864890580934
109,0.1495778751997503
110,0.1472601528896368
111,0.14494819601704745
112,0.14264467088765143
113,0.1403521791712651
114,0.1380732419271861
115,0.13581028477365284
116,0.13356562439466943
117,0.13134145654676446
118,0.12913984569371884
119,0.1269627163602695
120,0.12481184625770203
121,0.12268886119648714
122,0.12059523176499376
123,0.1185322717199668
124,0.11650113800481607
125,0.11450283228651745
126,0.11253820388152214
127,0.11060795392570369
